2020-10-10 20:51:05,007 -STD ibmfl.party.party_protocol_handler - INFO - Received request in PH 7
2020-10-10 20:51:05,013 -STD ibmfl.util.data_handlers.mnist_keras_data_handler - INFO - Loaded training data from examples/data/mnist/random/data_party1.npz
2020-10-10 20:51:04,998 -STD ibmfl.party.party_protocol_handler - INFO - finished async request
2020-10-10 20:51:04,999 -STD ibmfl.party.party_protocol_handler - INFO - Handling async request in a separate thread
2020-10-10 20:51:05,037 -STD werkzeug - INFO - 127.0.0.1 - - [10/Oct/2020 20:51:05] "[37mPOST /7 HTTP/1.1[0m" 200 -
2020-10-10 20:51:05,051 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Total number of success responses :2
2020-10-10 20:51:05,038 -STD ibmfl.party.party_protocol_handler - INFO - Received request from aggregator
2020-10-10 20:51:05,053 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - State: States.QUORUM_WAIT
2020-10-10 20:51:05,055 -STD ibmfl.party.party_protocol_handler - INFO - Received request in with message_type:  7
2020-10-10 20:51:05,055 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Target Qorum: 2
2020-10-10 20:51:05,056 -STD ibmfl.party.party_protocol_handler - INFO - Received request in PH 7
2020-10-10 20:51:05,061 -STD ibmfl.util.data_handlers.mnist_keras_data_handler - INFO - Loaded training data from examples/data/mnist/random/data_party0.npz
2020-10-10 20:51:06,480 -STD ibmfl.party.training.local_training_handler - INFO - No model update was provided.
2020-10-10 20:51:06,480 -STD ibmfl.party.training.local_training_handler - INFO - No model update was provided.
2020-10-10 20:51:06,481 -STD ibmfl.party.training.local_training_handler - INFO - Local training started...
2020-10-10 20:51:06,486 -STD ibmfl.model.keras_fl_model - INFO - Using default hyperparameters:  batch_size:128
2020-10-10 20:51:06,485 -STD ibmfl.party.training.local_training_handler - INFO - Local training started...
2020-10-10 20:51:06,487 -STD ibmfl.model.keras_fl_model - INFO - Using default hyperparameters:  batch_size:128
2020-10-10 20:51:06,661 -STD tensorflow - WARNING - From C:\Users\Apeksha Naik\anaconda3\envs\trial\lib\site-packages\tensorflow\python\ops\math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
2020-10-10 20:51:10,062 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Timeout:60 Time spent:5
2020-10-10 20:51:10,066 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Target Qorum: 2
2020-10-10 20:51:15,078 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Timeout:60 Time spent:10
2020-10-10 20:51:15,086 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Target Qorum: 2
2020-10-10 20:51:20,125 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Timeout:60 Time spent:15
2020-10-10 20:51:20,297 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Target Qorum: 2
2020-10-10 20:51:22,850 -STD ibmfl.party.training.local_training_handler - INFO - Local training done, generating model update...
2020-10-10 20:51:22,854 -STD ibmfl.party.party_protocol_handler - INFO - successfully finished async request
2020-10-10 20:51:22,888 -STD ibmfl.party.training.local_training_handler - INFO - Local training done, generating model update...
2020-10-10 20:51:22,899 -STD ibmfl.party.party_protocol_handler - INFO - successfully finished async request
2020-10-10 20:51:23,067 -STD ibmfl.connection.flask_connection - INFO - Request received for path :7
2020-10-10 20:51:23,172 -STD werkzeug - INFO - 127.0.0.1 - - [10/Oct/2020 20:51:23] "[37mPOST /7 HTTP/1.1[0m" 200 -
2020-10-10 20:51:23,174 -STD ibmfl.connection.flask_connection - INFO - Request received for path :7
2020-10-10 20:51:23,264 -STD werkzeug - INFO - 127.0.0.1 - - [10/Oct/2020 20:51:23] "[37mPOST /7 HTTP/1.1[0m" 200 -
2020-10-10 20:51:25,412 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Timeout:60 Time spent:20
2020-10-10 20:51:25,413 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Target Qorum: 2
2020-10-10 20:51:25,414 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - State: States.PROC_RSP
2020-10-10 20:51:25,597 -STD ibmfl.aggregator.fusion.iter_avg_fusion_handler - INFO - Model update<ibmfl.model.model_update.ModelUpdate object at 0x000001AFAE189908>
2020-10-10 20:51:25,601 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - State: States.SND_REQ
2020-10-10 20:51:25,900 -STD ibmfl.connection.flask_connection - INFO - Request received for path :7
2020-10-10 20:51:25,900 -STD ibmfl.connection.flask_connection - INFO - Request received for path :7
2020-10-10 20:51:26,058 -STD ibmfl.party.party_protocol_handler - INFO - received a async request
2020-10-10 20:51:26,062 -STD ibmfl.party.party_protocol_handler - INFO - finished async request
2020-10-10 20:51:26,063 -STD ibmfl.party.party_protocol_handler - INFO - received a async request
2020-10-10 20:51:26,063 -STD ibmfl.party.party_protocol_handler - INFO - Handling async request in a separate thread
2020-10-10 20:51:26,068 -STD ibmfl.party.party_protocol_handler - INFO - finished async request
2020-10-10 20:51:26,076 -STD ibmfl.party.party_protocol_handler - INFO - Received request from aggregator
2020-10-10 20:51:26,078 -STD ibmfl.party.party_protocol_handler - INFO - Received request in with message_type:  7
2020-10-10 20:51:26,069 -STD werkzeug - INFO - 127.0.0.1 - - [10/Oct/2020 20:51:26] "[37mPOST /7 HTTP/1.1[0m" 200 -
2020-10-10 20:51:26,068 -STD ibmfl.party.party_protocol_handler - INFO - Handling async request in a separate thread
2020-10-10 20:51:26,085 -STD ibmfl.party.party_protocol_handler - INFO - Received request from aggregator
2020-10-10 20:51:26,079 -STD werkzeug - INFO - 127.0.0.1 - - [10/Oct/2020 20:51:26] "[37mPOST /7 HTTP/1.1[0m" 200 -
2020-10-10 20:51:26,095 -STD ibmfl.party.party_protocol_handler - INFO - Received request in with message_type:  7
2020-10-10 20:51:26,107 -STD ibmfl.party.party_protocol_handler - INFO - Received request in PH 7
